year,make,model,price,mileage,dealer,city,state,website
2018,Freightliner,Cascadi,57200.0,598929,Schneider,West Memphis, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184100
2018,International,4300Sba4X2,65900.0,260693,International Used Truck Center,Shreveport, LA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/4300sba4x2-2018/ee-listing-42112375
2020,Peterbilt,579,92900.0,403273,JX Truck Center,Bolingbrook, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2020/ee-listing-42176902
2019,International,Lt6256X4,88500.0,484000,International Used Truck Center,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2019/ee-listing-42140174
2019,Kenworth,T680,97500.0,364034,Kordell Truck and Trailer Sales Inc,Dubuque, IA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42121331
2019,Volvo,Vnl64T860,99900.0,574272,Freightliner of Grand Rapids,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t860-2019/ee-listing-42171894
2019,Kenworth,T680,89950.0,518504,Arrow Truck Sales,Converse, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42116489
2019,International,Lt6256X4,91250.0,457840,International Used Truck Center,La Vergne, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2019/ee-listing-42141292
2018,International,4300Sba4X2,59900.0,157000,International Used Truck Center,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/4300sba4x2-2018/ee-listing-42101366
2018,Freightliner,Cascadi,46500.0,676950,Schneider,Carlisle, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184014
2018,Kenworth,T680,94500.0,586255,Thompson Truck Center,La Vergne, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42142700
2017,Freightliner,Cascadi,54950.0,646450,Arrow Truck Sales,Elizabeth, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42099678
2018,International,Lt6256X4,83125.0,505740,International Used Truck Center,La Vergne, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2018/ee-listing-42141296
2018,Freightliner,Cascadia126,109900.0,520374,Freightliner of Grand Rapids,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2018/ee-listing-42129440
2018,Freightliner,Cascadi,64500.0,474070,Schneider,Atlanta, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183965
2020,International,Lt6256X4,115000.0,331611,International Used Truck Center,West Sacramento, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2020/ee-listing-42140031
2018,International,Lt6256X4,85375.0,439610,International Used Truck Center,Philadelphia, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2018/ee-listing-42140062
2018,International,4300Sba4X2,59900.0,165260,International Used Truck Center,Philadelphia, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/4300sba4x2-2018/ee-listing-42101356
2018,Freightliner,Cascadi,55500.0,589016,Schneider,Shrewsbury, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183958
2016,Volvo,Vnl670,54950.0,620278,Arrow Truck Sales,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl670-2016/ee-listing-42154668
2019,Kenworth,T680,94900.0,361842,JX Truck Center,Indianapolis, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42176825
2018,Freightliner,Cascadi,66000.0,486651,Schneider,Wilmer, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184062
2018,Volvo,Vnl670,84950.0,499060,Arrow Truck Sales,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl670-2018/ee-listing-42104556
2019,Freightliner,Cascadevo1,93950.0,422134,Arrow Truck Sales,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadevo1-2019/ee-listing-42149769
2015,Volvo,Vnl64T300,44900.0,630436,Bruckner Truck Sales,Odessa, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t300-2015/ee-listing-42131273
2018,International,Lt625,69900.0,526642,West Michigan International,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt625-2018/ee-listing-42154229
2017,Freightliner,Cascadi,61950.0,623000,Arrow Truck Sales,Bolingbrook, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42177644
2016,Freightliner,Cascadi,72950.0,378920,Arrow Truck Sales,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42016984
2018,Peterbilt,579,67900.0,639955,JX Truck Center,De Pere, WI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2018/ee-listing-42185591
2019,International,Lt6256X4,91250.0,461048,International Used Truck Center,Etna, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2019/ee-listing-42140155
2018,Freightliner,Cascadi,60000.0,522379,Schneider,Indianapolis, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183964
2019,Volvo,Vnl760,84450.0,573083,Arrow Truck Sales,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl760-2019/ee-listing-42097786
2016,Freightliner,Cascadi,69950.0,308601,Arrow Truck Sales,Cincinnati, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42099175
2017,Freightliner,Cascadi,53500.0,510577,Schneider,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42151367
2019,Volvo,Vnl760,89500.0,614469,Affinity Truck Center,Fresno, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl760-2019/ee-listing-42065540
2020,Volvo,Vnl64T760,129900.0,372242,JX Truck Center,Wadsworth, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t760-2020/ee-listing-42176787
2018,International,Lt6256X4,74875.0,539479,International Used Truck Center,La Vergne, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2018/ee-listing-42141285
2019,International,Lt625,77900.0,289071,West Michigan International,Kalamazoo, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt625-2019/ee-listing-42154210
2016,Freightliner,Cascadi,49950.0,506945,Arrow Truck Sales,Troy, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42177647
2018,Freightliner,Cascadi,60500.0,538454,Schneider,Wilmer, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183855
2017,Freightliner,Cascadi,63950.0,604478,Arrow Truck Sales,Elizabeth, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42129839
2019,Kenworth,T680,87900.0,305983,JX Truck Center,Elmhurst, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42176872
2018,Freightliner,Cascadi,66000.0,495930,Schneider,Edwardsville, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184194
2016,Freightliner,122Sd,79995.0,637000,J&B Pavelka Inc,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/122sd-2016/ee-listing-42145099
2017,Peterbilt,579,64950.0,725599,Dobbs Peterbilt,North Little Rock, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2017/ee-listing-42170574
2017,Freightliner,Cascadi,50500.0,569740,Schneider,Indianapolis, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42136558
2018,Freightliner,Cascadi,51000.0,601167,Schneider,Portland, OR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183998
2019,Freightliner,NewCascadi,99000.0,554501,IState Truck Center,Inver Grove Heights, MN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadia-2019/ee-listing-42122147
2019,International,L,78950.0,476047,Arrow Truck Sales,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt-2019/ee-listing-42112293
2018,International,L,59500.0,463156,Schneider,Wilmer, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt-2018/ee-listing-42151359
2019,International,Lt6256X4,98500.0,342880,International Used Truck Center,Joliet, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2019/ee-listing-42140041
2014,Freightliner,BusinessClassM2106,69900.0,168780,Freightliner of Grand Rapids,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/businessclassm2106-2014/ee-listing-42176643
2019,Freightliner,M2106,60995.0,371981,Truck and Van Outlet,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2019/ee-listing-42181895
2018,Freightliner,CascadiaEvolution,81450.0,499688,Arrow Truck Sales,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadiaevolution-2018/ee-listing-42129126
2018,Freightliner,Cascadi,64500.0,469719,Schneider,West Memphis, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184151
2019,Freightliner,Cascadia126,104900.0,468891,Freightliner of Grand Rapids,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2019/ee-listing-42118947
2018,Freightliner,Cascadi,67500.0,438753,Schneider,Green Bay, WI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184054
2017,Freightliner,CascadiaEvolution,71350.0,581714,Arrow Truck Sales,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadiaevolution-2017/ee-listing-42129182
2013,Freightliner,M2106,35495.0,386738,Truck and Van Outlet,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2013/ee-listing-42181853
2016,Freightliner,Cascadi,47000.0,465844,Schneider,Gary, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42138562
2016,Freightliner,Cascadi,47000.0,492416,Schneider,Salt Lake City, UT,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42178869
2018,Freightliner,Cascadia113,85900.0,507276,SelecTrucks of Atlanta,McDonough, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2018/ee-listing-42130763
2018,Kenworth,T680,88900.0,523922,Freightliner of Grand Rapids,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42110205
2018,Freightliner,Cascadi,60000.0,541669,Schneider,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184051
2016,Freightliner,Cascadi,72950.0,564160,Arrow Truck Sales,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42085116
2017,Freightliner,Cascadi,52000.0,537159,Schneider,Edwardsville, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42158901
2019,International,Lt6256X4,81250.0,371809,International Used Truck Center,Etna, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2019/ee-listing-42140048
2018,Kenworth,T680,89990.0,433191,Doggett Freightliner,Laredo, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42133688
2018,Freightliner,Cascadi,46500.0,694688,Schneider,Wilmer, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184118
2018,Freightliner,Cascadia125,79900.0,526851,Doggett Freightliner,El Paso, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2018/ee-listing-42164744
2018,Volvo,Vnl64T730,74815.0,463388,Old River Truck Sales,Breaux Bridge, LA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t730-2018/ee-listing-42138529
2019,Freightliner,Cascadia126,74900.0,735917,SelecTrucks of Atlanta,McDonough, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2019/ee-listing-42079932
2017,International,Prostar+1226X4,58625.0,470431,International Used Truck Center,La Vergne, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar1226x4-2017/ee-listing-42144382
2018,Freightliner,NewCascadi,79000.0,640325,IState Truck Center,Inver Grove Heights, MN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadia-2018/ee-listing-42122145
2019,International,L,69950.0,498189,Dobbs Peterbilt,West Memphis, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt-2019/ee-listing-42158321
2015,Freightliner,Cascadia125,44900.0,544984,Diamond Truck Sales Inc,Gaffney, SC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2015/ee-listing-42142565
2019,Kenworth,T680,89950.0,437626,Arrow Truck Sales,French Camp, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42097783
2020,Kenworth,T680,105000.0,440607,Jordan Truck Sales of Texas LLC,Rhome, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2020/ee-listing-42184388
2019,Freightliner,Cascadia126,84900.0,515751,Doggett Freightliner,Van Buren, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2019/ee-listing-42160970
2016,Freightliner,M2-106,68950.0,102101,Arrow Truck Sales,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2016/ee-listing-42060789
2018,Freightliner,Cascadi,79950.0,644371,Arrow Truck Sales,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42081772
2019,Freightliner,Cascadia125,94900.0,431000,SelecTrucks of Alabama/Birmingham Freightliner,Birmingham, AL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2019/ee-listing-42130773
2005,Kenworth,W900L,67500.0,372715,Brookside Equipment Sales Inc,Phillipston, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/w900l-2005/ee-listing-42144472
2018,International,Lt6256X4,69000.0,481000,International Used Truck Center,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2018/ee-listing-42179758
2018,Freightliner,Cascadi,67500.0,446374,Schneider,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183875
2015,Volvo,Vnl300,41950.0,446324,Arrow Truck Sales,Elizabeth, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl300-2015/ee-listing-42165531
2018,Freightliner,Cascadi,46500.0,696148,Schneider,Gary, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184016
2018,Freightliner,Cascadi,46500.0,663492,Schneider,Edwardsville, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184018
2018,Freightliner,Cascadia125,59900.0,580371,SelecTrucks of Alabama/Birmingham Freightliner,Birmingham, AL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2018/ee-listing-42179005
2019,Peterbilt,579,99900.0,348476,JX Truck Center,Wadsworth, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42176893
2019,Kenworth,T680,99950.0,478520,Arrow Truck Sales,French Camp, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42165516
2018,Freightliner,Cascadi,51000.0,626378,Schneider,Edwardsville, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184117
2018,Freightliner,Cascadi,55500.0,561823,Schneider,Obetz, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183917
2017,Volvo,Vnl64T780,67900.0,598000,DRS Truck Sales Inc,North Bergen, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t780-2017/ee-listing-42171900
2020,Peterbilt,579,84950.0,617269,Arrow Truck Sales,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2020/ee-listing-42123475
